,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
4730,42.752,-120.967,387.0,2.8,1.6,2021-07-14,06:40,T,100,6.1NRT,304.6,831.9,N
4731,42.754,-120.934,309.5,2.8,1.6,2021-07-14,06:40,T,77,6.1NRT,288.9,46.3,N
4732,42.736,-120.998,313.5,2.8,1.6,2021-07-14,06:40,T,87,6.1NRT,289.8,58.7,N
4733,42.738,-120.965,327.5,2.8,1.6,2021-07-14,06:40,T,100,6.1NRT,292.1,120.3,N
4734,42.669,-121.455,306.6,2.6,1.6,2021-07-14,06:40,T,35,6.1NRT,290.0,30.2,N
4735,42.733,-120.992,305.0,2.8,1.6,2021-07-14,06:40,T,55,6.1NRT,289.6,33.0,N
4736,42.735,-120.959,300.7,2.8,1.6,2021-07-14,06:40,T,17,6.1NRT,288.9,21.6,N
4737,42.664,-121.449,307.2,2.6,1.6,2021-07-14,06:40,T,31,6.1NRT,290.8,31.3,N
4738,42.67,-121.087,309.0,2.8,1.6,2021-07-14,06:40,T,76,6.1NRT,288.2,42.2,N
4739,42.612,-121.043,301.2,2.8,1.6,2021-07-14,06:40,T,7,6.1NRT,288.7,19.0,N
4740,42.515,-120.964,302.4,2.8,1.6,2021-07-14,06:40,T,43,6.1NRT,288.1,23.3,N
4741,42.513,-120.957,311.5,2.8,1.6,2021-07-14,06:40,T,76,6.1NRT,289.1,46.7,N
4742,42.491,-121.086,301.4,2.7,1.6,2021-07-14,06:40,T,39,6.1NRT,287.2,22.2,N
4743,42.493,-121.053,325.5,2.8,1.6,2021-07-14,06:40,T,100,6.1NRT,291.6,103.8,N
4744,42.498,-120.956,318.4,2.8,1.6,2021-07-14,06:40,T,97,6.1NRT,291.0,72.4,N
4745,42.482,-120.987,309.8,2.8,1.6,2021-07-14,06:40,T,78,6.1NRT,290.7,41.7,N
4746,42.484,-120.956,326.2,2.8,1.6,2021-07-14,06:40,T,100,6.1NRT,293.4,109.4,N
4747,42.468,-120.984,315.4,2.8,1.6,2021-07-14,06:40,T,72,6.1NRT,293.0,59.0,N
4748,42.469,-120.954,323.8,2.8,1.6,2021-07-14,06:40,T,100,6.1NRT,295.5,94.8,N
4749,42.454,-120.983,348.1,2.8,1.6,2021-07-14,06:40,T,100,6.1NRT,296.9,260.3,N
4750,42.455,-120.951,351.1,2.8,1.6,2021-07-14,06:40,T,100,6.1NRT,298.4,289.0,N
4751,42.465,-120.979,328.4,2.8,1.6,2021-07-14,06:40,T,100,6.1NRT,295.2,120.1,N
4752,42.467,-120.949,319.2,2.8,1.6,2021-07-14,06:40,T,98,6.1NRT,294.4,75.3,N
4753,42.451,-120.977,355.9,2.8,1.6,2021-07-14,06:40,T,100,6.1NRT,298.9,340.6,N
4754,42.453,-120.946,344.0,2.8,1.6,2021-07-14,06:40,T,100,6.1NRT,295.5,228.5,N
4755,39.996,-120.284,320.9,2.9,1.6,2021-07-14,06:40,T,100,6.1NRT,289.5,91.9,N
4756,39.998,-120.247,315.3,2.9,1.6,2021-07-14,06:40,T,91,6.1NRT,289.4,67.8,N
4757,39.982,-120.283,311.0,2.9,1.6,2021-07-14,06:40,T,82,6.1NRT,291.2,52.6,N
4758,39.984,-120.245,302.7,2.9,1.6,2021-07-14,06:40,T,51,6.1NRT,290.0,27.3,N
4759,39.995,-120.278,326.7,2.9,1.6,2021-07-14,06:40,T,100,6.1NRT,290.2,120.9,N
4760,39.997,-120.24,309.6,2.9,1.6,2021-07-14,06:40,T,78,6.1NRT,289.0,47.2,N
4761,39.98,-120.277,311.1,2.9,1.6,2021-07-14,06:40,T,81,6.1NRT,291.9,49.9,N
4762,48.151,-118.826,333.8,4.1,1.9,2021-07-14,06:40,T,100,6.1NRT,298.4,250.6,N
4763,48.169,-118.771,313.3,4.1,1.9,2021-07-14,06:40,T,87,6.1NRT,292.2,84.3,N
4764,48.168,-118.825,371.8,4.1,1.9,2021-07-14,06:40,T,100,6.1NRT,297.2,926.4,N
4765,48.167,-118.876,302.9,4.0,1.9,2021-07-14,06:40,T,16,6.1NRT,289.4,34.9,N
4766,48.104,-118.832,319.2,4.1,1.9,2021-07-14,06:40,T,98,6.1NRT,296.5,124.8,N
4767,48.104,-118.881,316.2,4.0,1.9,2021-07-14,06:40,T,93,6.1NRT,293.6,102.9,N
4768,48.121,-118.832,347.6,4.1,1.9,2021-07-14,06:40,T,100,6.1NRT,297.9,431.2,N
4769,48.121,-118.881,324.9,4.0,1.9,2021-07-14,06:40,T,100,6.1NRT,292.5,167.5,N
4770,48.139,-118.779,315.8,4.1,1.9,2021-07-14,06:40,T,92,6.1NRT,293.2,101.0,N
4771,48.138,-118.832,323.3,4.1,1.9,2021-07-14,06:40,T,100,6.1NRT,296.7,157.0,N
4772,48.156,-118.78,322.2,4.1,1.9,2021-07-14,06:40,T,100,6.1NRT,294.3,150.0,N
4773,48.155,-118.832,339.1,4.1,1.9,2021-07-14,06:40,T,100,6.1NRT,299.1,319.6,N
4774,48.173,-118.78,319.5,4.1,1.9,2021-07-14,06:40,T,99,6.1NRT,292.3,132.0,N
4775,48.172,-118.831,356.3,4.1,1.9,2021-07-14,06:40,T,100,6.1NRT,293.5,584.8,N
4776,48.283,-118.519,301.3,4.2,1.9,2021-07-14,06:40,T,40,6.1NRT,290.3,30.4,N
4777,48.282,-118.57,306.6,4.2,1.9,2021-07-14,06:40,T,69,6.1NRT,291.4,55.7,N
4778,48.285,-118.526,304.3,4.2,1.9,2021-07-14,06:40,T,43,6.1NRT,290.4,40.7,N
4779,48.285,-118.576,303.9,4.2,1.9,2021-07-14,06:40,T,48,6.1NRT,291.4,40.0,N
4780,48.59,-120.542,302.9,3.3,1.7,2021-07-14,06:40,T,49,6.1NRT,290.9,31.9,N
4781,49.312,-119.495,314.7,3.8,1.8,2021-07-14,06:40,T,86,6.1NRT,293.0,83.9,N
4782,49.329,-119.493,316.2,3.8,1.8,2021-07-14,06:40,T,88,6.1NRT,293.9,91.7,N
4783,49.346,-119.452,305.6,3.8,1.8,2021-07-14,06:40,T,18,6.1NRT,291.9,44.8,N
4784,49.345,-119.495,308.1,3.8,1.8,2021-07-14,06:40,T,41,6.1NRT,293.6,50.6,N
4785,49.362,-119.457,316.3,3.8,1.8,2021-07-14,06:40,T,59,6.1NRT,292.4,94.8,N
4786,49.361,-119.5,319.7,3.8,1.8,2021-07-14,06:40,T,82,6.1NRT,294.9,111.4,N
4787,49.335,-119.499,310.5,3.8,1.8,2021-07-14,06:40,T,60,6.1NRT,293.8,62.7,N
4788,49.352,-119.46,317.9,3.8,1.8,2021-07-14,06:40,T,96,6.1NRT,293.5,110.3,N
4789,49.351,-119.502,307.5,3.8,1.8,2021-07-14,06:40,T,18,6.1NRT,293.7,48.6,N
4790,49.368,-119.465,312.3,3.8,1.8,2021-07-14,06:40,T,62,6.1NRT,291.9,76.8,N
4791,49.368,-119.507,314.7,3.8,1.8,2021-07-14,06:40,T,56,6.1NRT,294.3,84.5,N
4792,49.746,-121.066,310.1,3.2,1.7,2021-07-14,06:40,T,79,6.1NRT,288.8,61.1,N
4793,49.745,-121.111,308.2,3.2,1.7,2021-07-14,06:40,T,74,6.1NRT,288.1,53.8,N
4794,49.743,-121.068,305.5,3.2,1.7,2021-07-14,06:40,T,42,6.1NRT,288.8,40.4,N
4795,50.222,-121.48,307.1,3.0,1.7,2021-07-14,06:40,T,54,6.1NRT,292.6,35.1,N
4796,50.221,-121.488,306.4,3.0,1.7,2021-07-14,06:40,T,14,6.1NRT,291.6,31.3,N
4797,50.238,-121.438,379.6,3.1,1.7,2021-07-14,06:40,T,100,6.1NRT,297.5,765.8,N
4798,50.237,-121.476,404.2,3.0,1.7,2021-07-14,06:40,T,100,6.1NRT,304.1,1403.4,N
4799,50.252,-121.469,343.6,3.0,1.7,2021-07-14,06:40,T,100,6.1NRT,298.0,243.5,N
4800,50.25,-121.513,309.6,3.0,1.7,2021-07-14,06:40,T,66,6.1NRT,295.1,36.2,N
4801,50.309,-120.031,326.8,3.6,1.8,2021-07-14,06:40,T,100,6.1NRT,292.7,169.2,N
4802,50.308,-120.085,331.9,3.6,1.8,2021-07-14,06:40,T,100,6.1NRT,291.8,209.9,N
4803,50.324,-120.087,323.7,3.6,1.8,2021-07-14,06:40,T,100,6.1NRT,287.6,147.1,N
4804,50.3,-120.089,301.7,3.6,1.8,2021-07-14,06:40,T,44,6.1NRT,289.1,37.0,N
4805,50.317,-120.037,353.3,3.6,1.8,2021-07-14,06:40,T,100,6.1NRT,295.2,456.7,N
4806,50.316,-120.091,334.2,3.6,1.8,2021-07-14,06:40,T,100,6.1NRT,290.4,227.9,N
4807,50.663,-121.196,313.0,3.2,1.7,2021-07-14,06:40,T,84,6.1NRT,292.1,60.9,N
4808,50.68,-121.15,351.9,3.2,1.7,2021-07-14,06:40,T,100,6.1NRT,293.4,358.0,N
4809,50.679,-121.194,370.4,3.2,1.7,2021-07-14,06:40,T,100,6.1NRT,300.3,626.1,N
4810,50.677,-121.231,313.0,3.2,1.7,2021-07-14,06:40,T,86,6.1NRT,294.1,53.4,N
4811,50.677,-121.156,342.6,3.2,1.7,2021-07-14,06:40,T,100,6.1NRT,293.1,257.1,N
4812,50.676,-121.199,356.1,3.2,1.7,2021-07-14,06:40,T,100,6.1NRT,298.6,406.0,N
4813,50.675,-121.236,305.5,3.2,1.7,2021-07-14,06:40,T,59,6.1NRT,293.8,28.1,N
4814,50.692,-121.153,352.6,3.2,1.7,2021-07-14,06:40,T,100,6.1NRT,293.3,364.0,N
4815,50.691,-121.196,352.2,3.2,1.7,2021-07-14,06:40,T,100,6.1NRT,296.0,354.1,N
4816,50.954,-120.946,303.0,3.3,1.7,2021-07-14,06:40,T,9,6.1NRT,290.4,27.1,N
4817,50.953,-120.988,309.1,3.3,1.7,2021-07-14,06:40,T,67,6.1NRT,290.6,48.3,N
4818,50.906,-120.856,300.8,3.3,1.7,2021-07-14,06:40,T,25,6.1NRT,289.5,21.3,N
4819,50.95,-120.953,304.8,3.3,1.7,2021-07-14,06:40,T,62,6.1NRT,291.1,37.0,N
4820,50.948,-120.996,304.4,3.3,1.7,2021-07-14,06:40,T,60,6.1NRT,290.1,35.8,N
4821,51.027,-120.964,309.0,3.3,1.7,2021-07-14,06:40,T,70,6.1NRT,284.8,59.3,N
4822,51.025,-121.012,303.0,3.3,1.7,2021-07-14,06:40,T,33,6.1NRT,285.1,37.6,N
4823,51.023,-120.968,311.2,3.3,1.7,2021-07-14,06:40,T,71,6.1NRT,287.8,70.0,N
4824,51.223,-120.893,333.6,3.3,1.7,2021-07-14,06:40,T,100,6.1NRT,290.7,199.8,N
4825,51.221,-120.938,308.7,3.3,1.7,2021-07-14,06:40,T,75,6.1NRT,289.1,53.4,N
4826,51.233,-120.899,386.5,3.3,1.7,2021-07-14,06:40,T,100,6.1NRT,296.7,1045.2,N
4827,51.232,-120.946,343.7,3.3,1.7,2021-07-14,06:40,T,100,6.1NRT,289.3,288.3,N
4828,51.249,-121.41,304.9,3.1,1.7,2021-07-14,06:40,T,62,6.1NRT,289.7,39.3,N
4829,51.248,-121.455,303.9,3.1,1.7,2021-07-14,06:40,T,58,6.1NRT,287.6,36.4,N
4830,51.348,-119.381,322.2,3.9,1.8,2021-07-14,06:40,T,88,6.1NRT,291.2,139.9,N
4831,51.247,-121.416,305.3,3.1,1.7,2021-07-14,06:40,T,30,6.1NRT,290.1,36.4,N
4832,51.353,-119.344,306.6,4.0,1.9,2021-07-14,06:40,T,63,6.1NRT,287.8,53.0,N
4833,51.352,-119.387,339.0,3.9,1.8,2021-07-14,06:40,T,100,6.1NRT,292.9,305.3,N
4834,51.37,-119.344,303.1,4.0,1.9,2021-07-14,06:40,T,26,6.1NRT,286.1,38.7,N
4835,51.369,-119.386,346.1,3.9,1.8,2021-07-14,06:40,T,100,6.1NRT,291.5,398.6,N
4836,51.374,-119.39,333.8,3.9,1.8,2021-07-14,06:40,T,100,6.1NRT,290.6,250.1,N
4837,51.47,-121.485,345.5,3.1,1.7,2021-07-14,06:40,T,100,6.1NRT,293.2,272.5,N
4838,51.467,-121.575,384.9,3.1,1.7,2021-07-14,06:40,T,100,6.1NRT,300.1,885.8,N
4839,51.468,-121.492,340.5,3.1,1.7,2021-07-14,06:40,T,100,6.1NRT,293.6,227.0,N
4840,51.467,-121.537,397.0,3.1,1.7,2021-07-14,06:40,T,100,6.1NRT,302.8,1211.0,N
4841,51.466,-121.581,369.3,3.1,1.7,2021-07-14,06:40,T,100,6.1NRT,297.8,577.7,N
4842,51.483,-121.493,403.6,3.1,1.7,2021-07-14,06:40,T,100,6.1NRT,297.5,1428.8,N
4843,51.478,-121.672,306.2,3.0,1.7,2021-07-14,06:40,T,6,6.1NRT,288.5,35.4,N
4844,51.496,-121.584,352.5,3.1,1.7,2021-07-14,06:40,T,100,6.1NRT,298.6,343.1,N
4845,51.509,-121.63,355.0,3.1,1.7,2021-07-14,06:40,T,100,6.1NRT,301.1,368.9,N
4846,51.508,-121.673,314.5,3.0,1.7,2021-07-14,06:40,T,54,6.1NRT,288.3,63.4,N
4847,51.524,-121.631,328.7,3.1,1.7,2021-07-14,06:40,T,100,6.1NRT,291.8,137.7,N
4848,51.508,-121.634,342.8,3.1,1.7,2021-07-14,06:40,T,100,6.1NRT,299.3,242.7,N
4849,51.507,-121.678,306.5,3.0,1.7,2021-07-14,06:40,T,60,6.1NRT,287.7,37.8,N
4850,51.526,-121.547,300.8,3.1,1.7,2021-07-14,06:40,T,33,6.1NRT,289.3,21.0,N
4851,51.524,-121.591,336.1,3.1,1.7,2021-07-14,06:40,T,100,6.1NRT,293.8,190.5,N
4852,51.523,-121.636,331.4,3.1,1.7,2021-07-14,06:40,T,100,6.1NRT,292.7,155.0,N
4853,51.838,-118.392,307.1,4.4,1.9,2021-07-14,06:40,T,70,6.1NRT,288.2,78.3,N
4854,51.839,-118.335,300.6,4.5,1.9,2021-07-14,06:40,T,30,6.1NRT,287.9,46.9,N
4855,51.838,-118.399,304.6,4.4,1.9,2021-07-14,06:40,T,61,6.1NRT,288.2,64.4,N
4856,51.917,-120.931,312.6,3.3,1.7,2021-07-14,06:40,T,85,6.1NRT,284.3,70.9,N
4857,51.912,-120.935,302.0,3.3,1.7,2021-07-14,06:40,T,44,6.1NRT,283.1,32.3,N
4858,51.928,-120.938,303.9,3.3,1.7,2021-07-14,06:40,T,53,6.1NRT,284.4,37.7,N
4859,52.088,-124.881,321.9,2.1,1.4,2021-07-14,06:40,T,99,6.1NRT,289.2,61.6,N
4860,52.086,-124.912,327.3,2.1,1.4,2021-07-14,06:40,T,89,6.1NRT,290.9,77.8,N
4861,52.099,-124.915,309.7,2.1,1.4,2021-07-14,06:40,T,58,6.1NRT,288.2,31.9,N
4862,52.087,-124.886,327.6,2.1,1.4,2021-07-14,06:40,T,61,6.1NRT,289.9,78.0,N
4863,53.651,-124.715,333.5,2.3,1.5,2021-07-14,06:45,T,92,6.1NRT,291.1,106.5,N
4864,53.653,-124.681,333.3,2.3,1.5,2021-07-14,06:45,T,67,6.1NRT,292.9,102.7,N
4865,53.655,-124.647,352.1,2.3,1.5,2021-07-14,06:45,T,100,6.1NRT,295.2,216.1,N
4866,53.645,-124.578,341.7,2.3,1.5,2021-07-14,06:45,T,100,6.1NRT,292.6,148.5,N
4867,53.63,-124.611,321.6,2.3,1.5,2021-07-14,06:45,T,19,6.1NRT,290.6,56.9,N
4868,56.319,-125.384,345.1,2.2,1.5,2021-07-14,06:45,T,100,6.1NRT,289.6,171.9,N
4869,56.307,-125.344,301.8,2.3,1.5,2021-07-14,06:45,T,18,6.1NRT,287.5,17.8,N
4870,56.495,-124.963,313.1,2.3,1.5,2021-07-14,06:45,T,73,6.1NRT,288.7,41.9,N
4871,56.777,-125.445,365.5,2.3,1.5,2021-07-14,06:45,T,100,6.1NRT,290.0,336.6,N
4872,56.775,-125.481,355.2,2.2,1.5,2021-07-14,06:45,T,100,6.1NRT,291.9,242.4,N
4873,56.812,-125.759,303.1,2.2,1.4,2021-07-14,06:45,T,47,6.1NRT,285.9,20.2,N
4874,56.309,-125.308,302.1,2.3,1.5,2021-07-14,06:45,T,22,6.1NRT,288.2,19.6,N
4875,61.368,-125.431,308.7,2.5,1.5,2021-07-14,06:45,T,75,6.1NRT,286.1,37.5,N
4876,61.38,-125.476,300.9,2.5,1.5,2021-07-14,06:45,T,21,6.1NRT,282.6,19.1,N
4877,63.8,-153.176,300.0,1.6,1.2,2021-07-14,06:45,T,10,6.1NRT,288.5,9.0,N
4878,63.837,-153.182,304.0,1.6,1.2,2021-07-14,06:45,T,58,6.1NRT,286.5,13.4,N
4879,56.306,-125.411,312.7,2.2,1.4,2021-07-14,06:45,T,79,6.1NRT,288.4,37.5,N
4880,56.31,-125.338,310.1,2.3,1.5,2021-07-14,06:45,T,30,6.1NRT,289.2,32.4,N
4881,53.531,-125.897,336.8,2.0,1.4,2021-07-14,06:45,T,100,6.1NRT,288.2,110.0,N
4882,53.529,-125.927,344.4,2.0,1.4,2021-07-14,06:45,T,100,6.1NRT,291.1,141.5,N
4883,53.527,-125.956,387.8,2.0,1.4,2021-07-14,06:45,T,100,6.1NRT,299.6,507.8,N
4884,53.525,-125.985,357.6,2.0,1.4,2021-07-14,06:45,T,100,6.1NRT,293.9,213.8,N
4885,53.517,-126.105,319.7,1.9,1.4,2021-07-14,06:45,T,93,6.1NRT,288.3,48.4,N
4886,53.516,-126.136,305.1,1.9,1.4,2021-07-14,06:45,T,35,6.1NRT,285.5,20.5,N
4887,53.619,-124.576,339.8,2.3,1.5,2021-07-14,06:45,T,96,6.1NRT,289.5,140.6,N
4888,53.617,-124.609,357.8,2.3,1.5,2021-07-14,06:45,T,100,6.1NRT,292.9,264.1,N
4889,53.539,-125.959,315.8,2.0,1.4,2021-07-14,06:45,T,92,6.1NRT,285.6,44.4,N
4890,55.455,-124.515,303.4,2.4,1.5,2021-07-14,06:45,T,55,6.1NRT,284.4,25.6,N
4891,55.732,-124.495,300.4,2.4,1.5,2021-07-14,06:45,T,25,6.1NRT,285.5,18.6,N
4892,55.73,-124.534,307.6,2.4,1.5,2021-07-14,06:45,T,72,6.1NRT,286.3,34.3,N
4893,55.747,-124.461,321.1,2.4,1.5,2021-07-14,06:45,T,100,6.1NRT,286.6,72.9,N
4894,55.746,-124.498,347.0,2.4,1.5,2021-07-14,06:45,T,100,6.1NRT,289.0,207.2,N
4895,55.744,-124.535,344.8,2.4,1.5,2021-07-14,06:45,T,100,6.1NRT,289.9,191.5,N
4896,55.85,-124.479,320.3,2.4,1.5,2021-07-14,06:45,T,100,6.1NRT,278.8,71.7,N
4897,55.863,-124.481,313.5,2.4,1.5,2021-07-14,06:45,T,51,6.1NRT,278.1,49.4,N
4898,56.001,-123.242,321.1,2.8,1.6,2021-07-14,06:45,T,100,6.1NRT,288.2,90.0,N
4899,56.003,-123.25,317.8,2.8,1.6,2021-07-14,06:45,T,96,6.1NRT,287.8,77.4,N
4900,56.223,-125.283,320.5,2.3,1.5,2021-07-14,06:45,T,97,6.1NRT,288.6,62.0,N
4901,56.22,-125.288,310.4,2.3,1.5,2021-07-14,06:45,T,14,6.1NRT,287.7,33.7,N
4902,53.602,-124.643,319.8,2.3,1.5,2021-07-14,06:45,T,68,6.1NRT,287.4,56.7,N
4903,53.509,-126.043,324.8,2.0,1.4,2021-07-14,06:45,T,67,6.1NRT,290.2,59.3,N
4904,53.511,-126.013,329.8,2.0,1.4,2021-07-14,06:45,T,68,6.1NRT,292.2,73.1,N
4905,53.515,-125.954,332.2,2.0,1.4,2021-07-14,06:45,T,87,6.1NRT,291.6,81.3,N
4906,53.516,-125.924,342.9,2.0,1.4,2021-07-14,06:45,T,100,6.1NRT,293.1,129.9,N
4907,53.518,-125.895,326.5,2.0,1.4,2021-07-14,06:45,T,100,6.1NRT,289.3,68.5,N
4908,53.578,-124.842,308.3,2.2,1.4,2021-07-14,06:45,T,74,6.1NRT,287.2,31.3,N
4909,53.643,-124.55,319.5,2.3,1.5,2021-07-14,06:45,T,21,6.1NRT,289.9,55.3,N
4910,53.642,-124.584,334.0,2.3,1.5,2021-07-14,06:45,T,89,6.1NRT,292.6,109.6,N
4911,53.648,-124.722,314.2,2.3,1.5,2021-07-14,06:45,T,53,6.1NRT,288.9,40.7,N
4912,53.646,-124.755,301.6,2.3,1.5,2021-07-14,06:45,T,30,6.1NRT,287.8,18.2,N
4913,53.645,-124.788,306.0,2.2,1.5,2021-07-14,06:45,T,67,6.1NRT,286.8,27.2,N
4914,53.666,-124.621,321.8,2.3,1.5,2021-07-14,06:45,T,81,6.1NRT,289.0,63.7,N
4915,53.665,-124.655,401.9,2.3,1.5,2021-07-14,06:45,T,100,6.1NRT,300.0,879.2,N
4916,53.663,-124.688,351.6,2.3,1.5,2021-07-14,06:45,T,100,6.1NRT,296.2,214.4,N
4917,53.53,-126.107,318.3,1.9,1.4,2021-07-14,06:45,T,65,6.1NRT,287.4,44.5,N
4918,52.507,-125.594,304.4,2.0,1.4,2021-07-14,06:45,T,11,6.1NRT,283.5,20.0,N
4919,52.515,-125.655,313.8,2.0,1.4,2021-07-14,06:45,T,10,6.1NRT,283.5,36.2,N
4920,52.509,-125.602,310.1,2.0,1.4,2021-07-14,06:45,T,59,6.1NRT,283.5,30.5,N
4921,53.632,-124.578,325.9,2.3,1.5,2021-07-14,06:45,T,49,6.1NRT,291.3,76.1,N
4922,52.521,-125.603,310.0,2.0,1.4,2021-07-14,06:45,T,28,6.1NRT,284.2,29.8,N
4923,52.519,-125.633,323.0,2.0,1.4,2021-07-14,06:45,T,100,6.1NRT,284.2,62.2,N
4924,52.517,-125.663,305.0,2.0,1.4,2021-07-14,06:45,T,47,6.1NRT,283.2,22.8,N
4925,52.532,-125.634,301.8,2.0,1.4,2021-07-14,06:45,T,18,6.1NRT,282.9,17.6,N
4926,53.166,-123.83,306.9,2.5,1.5,2021-07-14,06:45,T,60,6.1NRT,287.9,30.1,N
4927,53.165,-123.868,332.9,2.5,1.5,2021-07-14,06:45,T,100,6.1NRT,289.6,125.2,N
4928,53.178,-123.87,358.2,2.5,1.5,2021-07-14,06:45,T,100,6.1NRT,292.3,300.0,N
4929,53.176,-123.908,334.4,2.4,1.5,2021-07-14,06:45,T,100,6.1NRT,287.2,126.8,N
4930,53.195,-123.795,327.8,2.5,1.5,2021-07-14,06:45,T,100,6.1NRT,289.7,99.2,N
4931,53.192,-123.871,310.0,2.5,1.5,2021-07-14,06:45,T,7,6.1NRT,285.7,31.5,N
4932,53.19,-123.91,349.4,2.4,1.5,2021-07-14,06:45,T,100,6.1NRT,289.4,222.6,N
4933,53.188,-123.949,311.5,2.4,1.5,2021-07-14,06:45,T,78,6.1NRT,287.6,41.3,N
4934,53.209,-123.798,312.4,2.5,1.5,2021-07-14,06:45,T,85,6.1NRT,287.7,44.9,N
4935,53.204,-123.909,307.8,2.4,1.5,2021-07-14,06:45,T,28,6.1NRT,286.6,29.7,N
4936,53.216,-123.804,300.6,2.5,1.5,2021-07-14,06:45,T,24,6.1NRT,286.7,18.0,N
4937,53.264,-123.959,300.2,2.4,1.5,2021-07-14,06:45,T,14,6.1NRT,286.0,18.1,N
4938,53.531,-123.669,349.6,2.5,1.5,2021-07-14,06:45,T,100,6.1NRT,280.5,239.4,N
4939,53.529,-123.707,319.0,2.5,1.5,2021-07-14,06:45,T,98,6.1NRT,274.4,66.1,N
4940,53.545,-123.671,364.7,2.5,1.5,2021-07-14,06:45,T,100,6.1NRT,278.3,387.2,N
4941,53.543,-123.709,354.8,2.5,1.5,2021-07-14,06:45,T,100,6.1NRT,282.1,285.4,N
4942,53.542,-123.747,309.9,2.5,1.5,2021-07-14,06:45,T,63,6.1NRT,281.8,40.6,N
4943,53.557,-123.711,310.9,2.5,1.5,2021-07-14,06:45,T,57,6.1NRT,280.9,42.0,N
4944,53.448,-125.785,302.9,2.0,1.4,2021-07-14,06:45,T,50,6.1NRT,287.4,18.9,N
4945,53.446,-125.815,335.2,2.0,1.4,2021-07-14,06:45,T,100,6.1NRT,289.8,101.6,N
4946,53.444,-125.845,323.3,2.0,1.4,2021-07-14,06:45,T,92,6.1NRT,287.3,59.1,N
4947,53.46,-125.786,385.9,2.0,1.4,2021-07-14,06:45,T,100,6.1NRT,294.3,498.2,N
4948,53.458,-125.816,403.8,2.0,1.4,2021-07-14,06:45,T,100,6.1NRT,302.6,760.8,N
4949,53.456,-125.847,340.1,2.0,1.4,2021-07-14,06:45,T,100,6.1NRT,292.4,119.6,N
4950,53.597,-123.755,302.5,2.5,1.5,2021-07-14,06:45,T,50,6.1NRT,269.1,26.9,N
4951,53.551,-124.66,305.7,2.3,1.5,2021-07-14,06:45,T,65,6.1NRT,287.4,26.2,N
4952,53.481,-125.854,314.1,2.0,1.4,2021-07-14,06:45,T,29,6.1NRT,285.6,31.9,N
4953,53.564,-124.662,352.9,2.3,1.5,2021-07-14,06:45,T,100,6.1NRT,291.0,227.3,N
4954,53.562,-124.696,328.1,2.3,1.5,2021-07-14,06:45,T,98,6.1NRT,289.2,85.6,N
4955,53.483,-125.86,318.6,2.0,1.4,2021-07-14,06:45,T,97,6.1NRT,286.2,46.1,N
4956,53.563,-124.634,305.0,2.3,1.5,2021-07-14,06:45,T,57,6.1NRT,288.0,24.6,N
4957,53.561,-124.667,352.6,2.3,1.5,2021-07-14,06:45,T,100,6.1NRT,292.2,229.4,N
4958,53.559,-124.701,319.4,2.3,1.5,2021-07-14,06:45,T,99,6.1NRT,288.8,58.8,N
4959,53.574,-124.669,313.3,2.3,1.5,2021-07-14,06:45,T,64,6.1NRT,287.7,40.8,N
4960,53.506,-125.893,319.1,2.0,1.4,2021-07-14,06:45,T,91,6.1NRT,289.5,47.2,N
4961,53.504,-125.922,335.5,2.0,1.4,2021-07-14,06:45,T,100,6.1NRT,292.3,97.1,N
4962,53.502,-125.951,322.0,2.0,1.4,2021-07-14,06:45,T,66,6.1NRT,290.0,51.7,N
4963,53.589,-124.64,338.8,2.3,1.5,2021-07-14,06:45,T,100,6.1NRT,289.5,135.0,N
4964,53.58,-124.808,317.6,2.2,1.4,2021-07-14,06:45,T,95,6.1NRT,288.0,55.1,N
4965,56.311,-125.534,304.6,2.2,1.4,2021-07-14,06:45,T,61,6.1NRT,288.4,23.8,N
4966,56.317,-125.42,351.2,2.2,1.4,2021-07-14,06:45,T,100,6.1NRT,289.8,211.8,N
4967,56.386,-125.096,306.7,2.3,1.5,2021-07-14,06:45,T,69,6.1NRT,285.7,33.7,N
4968,56.381,-125.1,305.2,2.3,1.5,2021-07-14,06:45,T,56,6.1NRT,284.6,27.7,N
4969,54.506,-125.009,309.0,2.2,1.4,2021-07-14,06:45,T,76,6.1NRT,286.7,32.0,N
4970,54.493,-125.007,308.9,2.2,1.4,2021-07-14,06:45,T,66,6.1NRT,287.4,30.8,N
4971,53.674,-124.725,323.1,2.3,1.5,2021-07-14,06:45,T,100,6.1NRT,289.1,68.2,N
4972,53.676,-124.69,368.6,2.3,1.5,2021-07-14,06:45,T,100,6.1NRT,292.9,368.2,N
4973,56.246,-125.293,318.4,2.3,1.5,2021-07-14,06:45,T,45,6.1NRT,289.1,52.3,N
4974,53.661,-124.723,331.5,2.3,1.5,2021-07-14,06:45,T,100,6.1NRT,292.4,99.7,N
4975,53.66,-124.757,311.9,2.3,1.5,2021-07-14,06:45,T,63,6.1NRT,289.1,36.8,N
4976,53.678,-124.657,344.9,2.3,1.5,2021-07-14,06:45,T,100,6.1NRT,289.4,174.1,N
4977,56.31,-125.566,301.0,2.2,1.4,2021-07-14,06:45,T,36,6.1NRT,287.6,17.5,N
4978,53.627,-124.616,329.9,2.3,1.5,2021-07-14,06:45,T,56,6.1NRT,291.5,85.4,N
